x,y
0.9732477133834436,-0.5073406439576473
0.5676853299513425,-0.2433487385558113
0.08280483573452935,-0.1182182884353434
-0.40207565848228377,0.006912161685124485
-0.8869561526990968,0.13204261180559235
-1.3718366469159098,0.25717306192606015
-1.8567171411327226,0.382303512046528
-2.341597635349536,0.507433962166996
-2.826478129566349,0.6325644122874639
-3.311358623783163,0.7576948624079318
-3.796239117999976,0.8828253125283998
-4.281119612216788,1.0079557626488675
-4.7660001064336015,1.1330862127693355
-5.250880600650415,1.2582166628898035
-5.735761094867228,1.3833471130102712
-6.220641589084041,1.508477563130739
-6.705522083300854,1.633608013251207
-7.190402577517667,1.758738463371675
-7.67528307173448,1.883868913492143
-8.160163565951292,2.0089993636126104
-8.645044060168106,2.1341298137330784
-9.12992455438492,2.2592602638535464
-9.614805048601731,2.384390713974014
-10.099685542818545,2.509521164094482
-10.584566037035358,2.63465161421495
-11.069446531252172,2.759782064335418
-11.554327025468986,2.884912514455886
-12.039207519685798,3.0100429645763533
-12.52408801390261,3.1351734146968213
-13.008968508119423,3.2603038648172893
-13.493849002336235,3.385434314937757
-13.978729496553049,3.510564765058225
-14.463609990769863,3.6356952151786928
-14.948490484986676,3.760825665299161
-15.433370979203492,3.8859561154196296
-15.918251473420302,4.011086565540097
-16.40313196763712,4.1362170156605655
-16.88801246185393,4.261347465781033
-17.372892956070743,4.386477915901501
-17.857773450287556,4.511608366021969
-18.34265394450437,4.6367388161424365
-18.82753443872118,4.761869266262904
-19.312414932937997,4.8869997163833725
-19.797295427154808,5.01213016650384
-20.28217592137162,5.1372606166243076
-20.767056415588435,5.262391066744776
-21.251936909805245,5.3875215168652435
-21.736817404022062,5.512651966985712
-22.221697898238872,5.6377824171061794
-22.706578392455686,5.762912867226647
-23.1914588866725,5.888043317347115
-23.676339380889313,6.013173767467583
-24.161219875106127,6.138304217588051
-24.64610036932294,6.263434667708519
-25.13098086353975,6.388565117828986
-25.615861357756568,6.513695567949455
-26.10118535860254,6.521738588045857
-26.586999870016626,6.4002849601923355
-27.072814381430717,6.278831332338812
-27.55862889284481,6.157377704485289
-28.044443404258892,6.035924076631767
-28.530257915672983,5.914470448778244
-29.016072427087074,5.793016820924721
-29.501886938501166,5.671563193071197
-29.98770144991525,5.550109565217675
-30.47351596132934,5.428655937364152
-30.959330472743428,5.307202309510631
-31.453733070115433,5.352228039399332
-31.949466253143267,5.423047065546166
-32.445199436171094,5.4938660916929996
-32.8856485373865,5.720397106504322
-33.31505195666117,5.978039158069122
-33.67605749651427,6.299019775837781
-33.900006920813276,6.746918624435798
-34.12395634511228,7.194817473033822
-34.3479057694113,7.642716321631846
-34.46050228661655,8.116902025796207
-34.46050228661655,8.617668162050741
-34.33669122878488,9.098342529537378
-34.17833507222023,9.573410999231333
-34.01997891565557,10.048479468925297
-33.86162275909092,10.52354793861926
-33.50603586696032,10.836925881560202
-33.07124910334916,11.085375460766578
-32.636462339737996,11.333825039972954
-32.18489050532567,11.513376395989116
-31.684549603102823,11.492743781464464
-31.184208700879978,11.47211116693981
-30.68386779865714,11.451478552415157
-30.183526896434294,11.430845937890505
-29.68318599421145,11.41021332336585
-29.182845091988604,11.389580708841198
-28.682504189765766,11.368948094316544
-28.18216328754292,11.348315479791891
-27.681822385320075,11.327682865267237
-27.181481483097237,11.307050250742584
-26.68114058087439,11.286417636217932
-26.180799678651546,11.265785021693278
-25.680458776428704,11.245152407168625
-25.18011787420586,11.22451979264397
-24.679776971983014,11.203887178119318
-24.179436069760175,11.183254563594666
-23.67909516753733,11.162621949070012
-23.178754265314485,11.14198933454536
-22.67841336309164,11.121356720020705
-22.1780724608688,11.100724105496052
-21.677731558645956,11.0800914909714
-21.17739065642311,11.059458876446746
-20.677049754200272,11.038826261922093
-20.176708851977427,11.018193647397439
-19.67636794975458,10.997561032872786
-19.176027047531743,10.976928418348134
-18.675686145308898,10.95629580382348
-18.175345243086053,10.935663189298827
-17.67500434086321,10.915030574774175
-17.174663438640366,10.89439796024952
-16.67432253641752,10.873765345724868
-16.173981634194686,10.853132731200214
-15.67364073197184,10.832500116675561
-15.173299829748995,10.811867502150907
-14.672958927526153,10.791234887626254
-14.172618025303308,10.770602273101602
-13.672277123080463,10.749969658576948
-13.171936220857617,10.729337044052295
-12.671595318634779,10.708704429527641
-12.171254416411934,10.688071815002989
-11.670913514189088,10.667439200478334
-11.186315685365265,10.758304889792782
-10.711247215671301,10.916661046357437
-10.236178745977345,11.075017202922087
-9.940784190182,11.46861150069418
-9.663009116138666,11.885274111759184
-9.385234042095332,12.301936722824188
-9.334752286616556,12.78741821336981
-9.334752286616556,13.288184349624334
-9.334752286616556,13.788950485878859
-9.334752286616556,14.289716622133398
-9.5506548197996,14.679375451173097
-9.958144986116782,14.97043985568537
-10.365635152433976,15.261504260197652
-10.773125318751157,15.552568664709923
-11.250864597835315,15.681481818286102
-11.741906194086926,15.779690137536425
-12.232947790338523,15.877898456786745
-12.723989386590132,15.976106776037069
-13.215800907952623,16.07028183264891
-13.708489641410443,16.159861602368515
-14.201178374868276,16.249441372088118
-14.693867108326094,16.339021141807724
-15.186555841783914,16.428600911527326
-15.678136343522423,16.523986167423526
-16.16917793977402,16.622194486673845
-16.660219536025615,16.720402805924167
-17.151261132277227,16.81861112517449
-17.64279599072069,16.914235484061287
-18.13548472417851,17.003815253780893
-18.628173457636343,17.0933950235005
-19.120862191094165,17.1829747932201
-19.613550924551983,17.272554562939703
-20.106877767311335,17.35847193615815
-20.600830441373695,17.44079738183521
-21.09478311543606,17.52312282751227
-21.586126568526467,17.619684212424335
-22.077168164778065,17.717892531674657
-22.56820976102966,17.816100850924975
-23.05925135728127,17.914309170175297
-23.551154325491815,18.0080051812924
-24.043843058949633,18.097584951012003
-24.536531792407466,18.18716472073161
-25.029220525865284,18.27674449045121
-25.521909259323103,18.366324260170813
-26.01551857331787,18.4506204038259
-26.50947124738023,18.532945849502962
-27.003075197278896,18.61717393817482
-27.494116793530505,18.71538225742514
-27.9851583897821,18.81359057667546
-28.4761999860337,18.911798895925777
-28.967241582285308,19.0100072151761
-29.460456110432233,19.09635999334496
