x,y
0.9732477133834435,-0.5073406439576473
0.8456589096538517,-0.389577717106659
0.7046695638334748,-0.3022471261737645
0.5534097842589643,-0.2382404640724703
0.3950096792669711,-0.19044932371628256
0.23259935719414654,-0.15176529801870747
0.06930854937928783,-0.11508083604707263
-0.09257152109773326,-0.07519262065513489
-0.25336935877304695,-0.03284667840856551
-0.4139236026040672,0.010052460092819057
-0.5748537690963765,0.05209788651076171
-0.7360759817668683,0.0934800824908737
-0.8973655217231,0.13470937968807037
-1.058554913953153,0.17616611016549139
-1.2196654999272656,0.21780180791430978
-1.3807574941535894,0.2594797271128414
-1.5418761613344278,0.3010970726191879
-1.7030160926883382,0.34266612765686855
-1.8641611535436742,0.38422353370979667
-2.0252991123171915,0.42579706843409937
-2.1864313336893155,0.4673836326705915
-2.3475621409760095,0.508973408263947
-2.5086948387843946,0.550558890524184
-2.6698290845579824,0.5921408573895419
-2.830963719860616,0.6337219396430163
-2.9920978520614314,0.6753041644296356
-3.1532315666370834,0.716887337633807
-3.3143651739905904,0.758470754337105
-3.475498915189963,0.8000538670793922
-3.636632769055086,0.8416367239602425
-3.79776665241362,0.8832195138622028
-3.958900500174177,0.9248023846063878
-4.120034317541479,0.9663853243729872
-4.2811681268014885,1.0079682825510656
-4.4423019455263395,1.049551219234701
-4.603435772449849,1.0911341372993604
-4.7645696016005115,1.1327170503062034
-4.9257034282354395,1.174299969026229
-5.086837252658856,1.2158828927685452
-5.247971076470822,1.2574658178994524
-5.4091049009512515,1.2990487415122902
-5.5702387260281885,1.3406316637704767
-5.731372551272898,1.3822145856476544
-5.8925063763400445,1.423797507928072
-6.053640201246305,1.46538043057386
-6.214774026106557,1.5069633533241333
-6.3759078510139595,1.5485462759673307
-6.537041675964751,1.590129198511987
-6.698175500928155,1.6317121210280054
-6.859309325879042,1.6732950435724467
-7.020443150818226,1.714877966143463
-7.181576975753958,1.7564608887223252
-7.342710800693011,1.7980438112936448
-7.503844625635217,1.8396267338577985
-7.664978450578371,1.881209656419803
-7.826112275520643,1.9227925789838085
-7.9872461004620625,1.9643755015497466
-8.148379925403226,2.0059584241162725
-8.309513750344623,2.047541346682269
-8.470647575286248,2.0891242692477427
-8.631781400227943,2.1307071918130562
-8.792915225169581,2.1722901143785105
-8.954049050111154,2.213873036944105
-9.115182875052708,2.2554559595097436
-9.276316699994279,2.297038882075346
-9.437450524935864,2.338621804640909
-9.598584349877456,2.3802047272064604
-9.759718174819044,2.421787649772022
-9.920851999760625,2.4633705723375936
-10.081985824702205,2.504953494903168
-10.243119649643788,2.5465364174687406
-10.40425347458537,2.5881193400343094
-10.565387299526954,2.6297022625998774
-10.726521124468542,2.6712851851654476
-10.887654949410127,2.7128681077310177
-11.04878877435171,2.7544510302965883
-11.209922599293295,2.7960339528621594
-11.37105642423488,2.837616875427729
-11.532190249176464,2.8791997979932997
-11.693324074118046,2.9207827205588686
-11.854457899059623,2.962365643124438
-12.015591724001208,3.003948565690008
-12.176725548942793,3.0455314882555786
-12.337859373884376,3.0871144108211475
-12.49899319882596,3.1286973333867176
-12.66012702376755,3.170280255952289
-12.82126084870913,3.211863178517859
-12.982394673650713,3.2534461010834286
-13.143528498592298,3.2950290236489983
-13.304662323533881,3.3366119462145685
-13.465796148475468,3.3781948687801386
-13.62692997341705,3.4197777913457093
-13.788063798358635,3.46136071391128
-13.949197623300218,3.50294363647685
-14.1103314482418,3.5445265590424184
-14.271465273183383,3.5861094816079877
-14.432599098124966,3.627692404173558
-14.593732923066549,3.6692753267391285
-14.754866748008133,3.7108582493047004
-14.916000572949711,3.752441171870268
-15.077134397891298,3.7940240944358337
-15.238268222832884,3.8356070170014007
-15.399402047774466,3.877189939566975
-15.56053587271604,3.91877286213256
-15.72166969765762,3.9603557846981428
-15.882803522599204,4.001938707263696
-16.04393734754081,4.043521629829208
-16.205071172482402,4.08510455239473
-16.366204997423974,4.126687474960359
-16.527338822365508,4.168270397526151
-16.68847264730704,4.209853320091894
-16.849606472248674,4.251436242657252
-17.010740297190456,4.293019165221997
-17.1718741221322,4.334602087786906
-17.333007947073593,4.376185010353253
-17.494141772014448,4.417767932921885
-17.655275596955438,4.459350855489948
-17.8164094218977,4.500933778052689
-17.977543246842004,4.542516700606884
-18.138677071785835,4.584099623163052
-18.299810896724953,4.625682545738919
-18.460944721656432,4.667265468346726
-18.62207854658953,4.708848390947749
-18.783212371540074,4.750431313475862
-18.94434619651916,4.7920142358846185
-19.105480021492706,4.833597158316522
-19.266613846401732,4.875180081018263
-19.427747671204095,4.916763004165958
-19.588881496025184,4.9583459272353325
-19.750015321085094,4.99992884930616
-19.911149146543426,5.041511769710991
-20.07228297193904,5.083094690378114
-20.23341679645098,5.124677614740195
-20.394550619474696,5.166260545325111
-20.555684442705836,5.207843475042701
-20.716818269206595,5.249426391088743
-20.87795210126532,5.2910092838948035
-21.039085932649115,5.332592179522965
-21.20021975193604,5.374175125732833
-21.361353550469207,5.41575815872217
-21.522487351152407,5.457341182721382
-21.683621196587982,5.49892401959369
-21.84475511950768,5.540506532474989
-22.005889035774235,5.5820890731756405
-22.167022786492325,5.623672306098251
-22.328156247966376,5.665256748461786
-22.489289729175102,5.7068411083070005
-22.650423822734297,5.748422907678747
-22.811558995868417,5.790000192931298
-22.972694114286345,5.831577706973377
-23.133826967850776,5.873164691241449
-23.294955792587324,5.914768521592906
-23.456084751172316,5.956371792272417
-23.617222085912182,5.997940039017612
-23.778374453562442,6.0394454273660445
-23.939526583065884,6.080951811498184
-24.100647737437793,6.122587714602755
-24.26171280681308,6.16445813071081
-24.42277779401504,6.206328890417244
-24.583957317958955,6.247720727827449
-24.745346055748442,6.28823776145314
-24.906738706466857,6.328738433613745
-25.067707871231832,6.37100986388899
-25.22789671186334,6.416544130346136
-25.388057556962956,6.462195456920328
-25.549784053232322,6.50130019206442
-25.71454239063701,6.5273074819080765
-25.881546770762654,6.536706561735328
-26.048261466349125,6.528348996828078
-26.21232140584411,6.5016283574018585
-26.37376473816653,6.4612627535708365
-26.53412714574739,6.415288208653604
-26.694867741704453,6.3712759892869055
-26.856307583324515,6.3308921459894805
-27.018040920726246,6.29203142624996
-27.179675730818882,6.252659766937222
-27.341122419316555,6.212311927311973
-27.502489327502982,6.171549439708989
-27.663881693440945,6.130917871443973
-27.825324674763113,6.090549006358135
-27.986789720243554,6.050297109327443
-28.14824887917245,6.010019071938625
-28.309694399494116,5.969670112748255
-28.471132410640177,5.929273025338901
-28.632569210075545,5.888853214397422
-28.794009720373783,5.848452938209904
-28.955457895936153,5.8081263230455535
-29.116916612202864,5.767915723545276
-29.278374347564633,5.727700054135827
-29.439809193019364,5.6872403080192875
-29.60120315651944,5.646339681622488
-29.762596664479055,5.605432672819795
-29.92407332618728,5.565420436953556
-30.085702874965513,5.527054706562418
-30.24733766582662,5.488745821732096
-30.408665432088135,5.447130974171438
-30.569422928312694,5.399375231436736
-30.73015086665189,5.351301093092868
-30.892013688304974,5.315447696369037
-31.056098963128303,5.303739494314897
-31.22203042035531,5.315684761152001
-31.388268379681616,5.340923824656072
-31.553355943839684,5.369150155488128
-31.717524346338934,5.394840283635552
-31.88228862213546,5.416108193343616
-32.04900166954135,5.431646034810021
-32.21605653186533,5.447568048019426
-32.37954029491739,5.475770858776452
-32.53572062230395,5.527513163321019
-32.6846828698655,5.601554153371623
-32.8295592720552,5.686677236675566
-32.97340276293164,5.772002895007445
-33.116904386081316,5.8554986884714735
-33.25898424734624,5.941765687542977
-33.39827231631149,6.035503120531552
-33.52971126127215,6.140477134289747
-33.64541137295832,6.259737134949086
-33.738464270896046,6.395715407861594
-33.81291747615248,6.544619263859885
-33.8793168890611,6.698963734761598
-33.94765452212852,6.851697268161084
-34.02105829706637,7.0009430178791385
-34.09848290789153,7.147970253949468
-34.178556742420106,7.294143166693055
-34.256941931871424,7.4413860821553595
-34.32745219242915,7.591972373492656
-34.38427517535649,7.747981377501825
-34.426207272586694,7.909206914882135
-34.45498825191895,8.073983159673492
-34.47212519687864,8.240638917540052
-34.476616478912895,8.407666709598484
-34.46613930017503,8.573645274842239
-34.438895495689614,8.737297294425545
-34.39803736281444,8.898666622581654
-34.34939050516159,9.058510562110358
-34.29834787197503,9.217519231704507
-34.24630801164002,9.375737136993827
-34.1926120796056,9.532876248190952
-34.13692278762701,9.688840918555556
-34.08194302789504,9.845287653573417
-34.031981500281766,10.004798436531058
-33.98999525639352,10.16913760010515
-33.946287971674245,10.332418936149743
-33.884310151394104,10.484612642152756
-33.78934276807239,10.616611085675517
-33.66480421895324,10.728509159842915
